interval,variant,entry_mode,pattern_id,symbol,entry_date,entry_price,stop_price,target_price,target_return_pct,exit_date,exit_price,exit_reason,bars_held,pnl_per_share,return_pct,r_multiple,win,quality_win,trend_30m_pct,trend_60m_pct,trend_120m_pct,above_ema20,ema20_rising,ema20_above_ema50,above_vwap,volume_ratio
5m,early_hl_wide_3r,early-higher-low,W006,UPST,2026-05-14 13:40,28.9,27.93,31.81,10.0692,2026-05-14 15:55,29.71,session_close,27,0.81,0.02803,0.84,True,True,-0.41122958480848126,0.8056489797417798,2.2328397511969467,True,True,True,True,0.6053573656127831
5m,early_hl_wide_3r,early-higher-low,W007,UPST,2026-05-19 15:10,28.48,27.94,30.1,5.6882,2026-05-19 15:55,28.08,session_close,9,-0.4,-0.01404,-0.74,False,False,0.38772893813527887,0.14064348603233245,0.992903445821347,True,True,True,True,0.8487913799308027
5m,early_hl_wide_3r,early-higher-low,W008,UPST,2026-05-20 11:25,28.95,28.32,30.84,6.5285,2026-05-20 15:25,28.95,time_exit,48,0.0,0.0,0.0,False,False,-0.20716457127507582,1.294614556406981,3.208561676856636,True,True,True,True,0.48258509502535823
5m,early_hl_wide_3r,early-higher-low,W010,UPST,2026-05-21 15:10,28.87,27.96,31.6,9.4562,2026-05-21 15:55,28.86,session_close,9,-0.01,-0.00035,-0.01,False,False,-0.15570960860876726,-0.15570960860876726,2.522647265677369,True,True,True,True,0.7982829967265764
5m,early_hl_wide_3r,early-higher-low,W011,UPST,2026-05-26 11:20,30.9875,30.42,32.69,5.4941,2026-05-26 12:50,30.42,stop,18,-0.5675,-0.01831,-1.0,False,False,-0.9610491635557605,0.4826636101307846,9.183383549215307,True,True,True,True,0.3811091922213474
5m,early_hl_wide_3r,early-higher-low,W012,UPST,2026-05-27 10:10,30.97,30.49,32.41,4.6497,2026-05-27 10:50,30.49,stop,8,-0.48,-0.0155,-1.0,False,False,0.0485793309739746,-0.14544303657787472,1.4281069808461222,True,True,True,False,0.49672362117172525
5m,early_hl_wide_3r,early-higher-low,W013,UPST,2026-05-28 12:45,31.785,30.91,34.41,8.2586,2026-05-28 15:55,32.707,session_close,38,0.922,0.02901,1.05,True,True,0.09447547610887952,-0.6408250239849589,1.8586762542032176,True,True,True,True,1.3495580704806942
5m,early_hl_wide_3r,early-higher-low,W014,UPST,2026-05-29 14:25,34.385,33.43,37.25,8.3321,2026-05-29 15:55,33.8,end_of_data,18,-0.585,-0.01701,-0.61,False,False,-0.1162030881981968,-0.37669446462086364,1.5957473791147425,True,True,True,True,0.5250826937240018
5m,early_hl_wide_3r,early-higher-low,W002,AFRM,2026-05-04 13:10,67.405,66.78,69.28,2.7817,2026-05-04 15:55,67.16,session_close,33,-0.245,-0.00363,-0.39,False,False,0.3273340629369903,0.8676168201847023,-1.1000293291918095,True,True,False,False,0.4251165817156491
5m,early_hl_wide_3r,early-higher-low,W003,AFRM,2026-05-05 10:55,67.5299,65.87,72.5096,7.3741,2026-05-05 14:55,67.31,time_exit,48,-0.2199,-0.00326,-0.13,False,False,-0.9901034419394938,0.6111248837225247,0.2301563241329685,True,False,False,True,0.5510869400910668
5m,early_hl_wide_3r,early-higher-low,W005,AFRM,2026-05-07 11:35,68.52,67.17,72.57,5.9107,2026-05-07 13:05,67.17,stop,18,-1.35,-0.0197,-1.0,False,False,0.4526527970196481,0.6518350383352356,-0.06008273392461572,True,True,True,True,0.7944283535923752
5m,early_hl_wide_3r,early-higher-low,W006,AFRM,2026-05-11 12:50,65.75,64.78,68.66,4.4259,2026-05-11 15:55,66.46,session_close,37,0.71,0.0108,0.73,True,True,-0.07599247635061701,0.9015945361767086,5.775418535071553,True,True,True,True,1.039686364780779
5m,early_hl_wide_3r,early-higher-low,W007,AFRM,2026-05-14 13:10,66.275,64.52,71.54,7.9442,2026-05-14 15:55,67.57,session_close,33,1.295,0.01954,0.74,True,True,-0.16566356599960752,0.09058969583679577,1.3918686147723847,True,True,True,True,0.42668310753711153
5m,early_hl_wide_3r,early-higher-low,W008,AFRM,2026-05-15 11:00,66.05,64.97,69.29,4.9054,2026-05-15 15:00,66.69,time_exit,48,0.64,0.00969,0.59,True,False,-0.5418431624367392,0.28395058583623456,-1.0482134786429453,False,False,True,True,0.19312832008307243
5m,early_hl_wide_3r,early-higher-low,W009,AFRM,2026-05-15 15:10,66.67,65.26,70.9,6.3447,2026-05-15 15:55,65.85,session_close,9,-0.82,-0.0123,-0.58,False,False,-0.8327101243029711,-0.4626829232742491,-0.20201199102259926,False,False,True,True,0.9373548778890464
5m,early_hl_wide_3r,early-higher-low,W010,AFRM,2026-05-18 15:30,63.85,62.88,66.76,4.5575,2026-05-18 15:55,64.435,session_close,5,0.585,0.00916,0.6,True,False,0.7493922874444392,0.8846783254985446,0.40880840010755204,True,True,False,False,1.350876808257129
5m,early_hl_wide_3r,early-higher-low,W011,AFRM,2026-05-19 10:20,64.39,62.58,69.82,8.433,2026-05-19 14:20,64.61,time_exit,48,0.22,0.00342,0.12,True,False,0.6490533924585762,0.3195663697248552,1.4423151797474887,True,True,True,True,0.3679251133735197
5m,early_hl_wide_3r,early-higher-low,W012,AFRM,2026-05-21 15:10,67.2,65.82,71.34,6.1607,2026-05-21 15:55,67.185,session_close,9,-0.015,-0.00022,-0.01,False,False,-0.5843145739383715,-0.451785358501855,1.0449551533627588,False,False,True,True,1.1207869493423963
5m,early_hl_wide_3r,early-higher-low,W013,AFRM,2026-05-22 15:00,65.24,64.27,68.15,4.4604,2026-05-22 15:55,65.24,session_close,11,0.0,0.0,0.0,False,False,0.7488235751533345,0.8190369136074516,0.7800992487164926,True,True,False,False,1.24680891394539
5m,early_hl_wide_3r,early-higher-low,W014,AFRM,2026-05-28 12:10,72.735,70.73,78.75,8.2697,2026-05-28 15:55,72.99,session_close,45,0.255,0.00351,0.13,True,False,-0.3014541115148095,1.421806945684434,1.5290791074791477,True,True,True,True,0.5066052512138421
5m,early_hl_wide_3r,early-higher-low,W015,AFRM,2026-05-29 12:15,73.805,72.36,78.14,5.8736,2026-05-29 15:55,73.7,end_of_data,44,-0.105,-0.00142,-0.07,False,False,-0.5300954356880605,-0.6662563152123546,0.8610153048765445,True,True,True,True,0.589545421203897
5m,early_hl_wide_3r,early-higher-low,W002,HOOD,2026-05-04 11:15,77.67,75.46,84.3,8.5361,2026-05-04 15:15,76.695,time_exit,48,-0.975,-0.01255,-0.44,False,False,0.23870097999405537,1.3171650133161128,4.654141311575488,True,True,True,True,0.5600269464849272
5m,early_hl_wide_3r,early-higher-low,W003,HOOD,2026-05-05 11:35,77.8,76.33,82.21,5.6684,2026-05-05 15:35,77.12,time_exit,48,-0.68,-0.00874,-0.46,False,False,-0.5368858242578822,1.0519448812905896,0.18695084845978815,True,True,True,True,0.44664503045467896
